node1,node2,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,lat6,lon6
144,145,35.95458383611107,139.65370237827304,35.95420170369205,139.6541261672974,,,,,,,,
145,146,35.95420170369205,139.6541261672974,35.95406564095057,139.65393841266635,35.95360968429199,139.65354681015017,35.95332308161666,139.65347170829776,35.952972788040356,139.65310692787173,,
146,147,35.952972788040356,139.65310692787173,35.953563364732595,139.65321958065036,,,,,,,,
146,148,35.952972788040356,139.65310692787173,35.952810668181534,139.6530479192734,35.95241694712032,139.65280115604403,,,,,,
148,149,35.95241694712032,139.65280115604403,35.95214771026869,139.65264022350314,,,,,,,,
149,150,35.95214771026869,139.65264022350314,35.9517568809481,139.65257048606875,,,,,,,,
151,152,35.94932501062059,139.6522164344788,35.94952911690073,139.6528655290604,,,,,,,,
152,153,35.94952911690073,139.6528655290604,35.94907313405868,139.65311229228976,,,,,,,,
152,154,35.94952911690073,139.6528655290604,35.94966373990329,139.65328395366672,,,,,,,,
153,155,35.94907313405868,139.65311229228976,35.94928158368447,139.6535682678223,,,,,,,,
154,155,35.94966373990329,139.65328395366672,35.94936698997504,139.65345025062564,35.94928158368447,139.6535682678223,,,,,,
155,156,35.94928158368447,139.6535682678223,35.94969848128609,139.6545767784119,,,,,,,,
156,157,35.94969848128609,139.6545767784119,35.9503151382883,139.65414226055148,,,,,,,,
156,168,35.94969848128609,139.6545767784119,35.94985481731954,139.65496838092807,,,,,,,,
157,158,35.9503151382883,139.65414226055148,35.95051055675649,139.65452849864963,,,,,,,,
158,160,35.95051055675649,139.65452849864963,35.95117931852337,139.65633094310763,,,,,,,,
158,159,35.95051055675649,139.65452849864963,35.950236970765665,139.6547377109528,,,,,,,,
159,161,35.950236970765665,139.6547377109528,35.950944818288576,139.65649187564853,,,,,,,,
159,168,35.950236970765665,139.6547377109528,35.94985481731954,139.65496838092807,,,,,,,,
160,161,35.95117931852337,139.65633094310763,35.950944818288576,139.65649187564853,,,,,,,,
160,162,35.95117931852337,139.65633094310763,35.95131683377492,139.65626120567325,35.95156001804511,139.65677082538608,35.95164831690482,139.65692639350894,,,,
161,167,35.950944818288576,139.65649187564853,35.9505756961385,139.6567386388779,,,,,,,,
161,163,35.950944818288576,139.65649187564853,35.95131393871405,139.6571731567383,,,,,,,,
162,163,35.95164831690482,139.65692639350894,35.95131393871405,139.6571731567383,,,,,,,,
162,164,35.95164831690482,139.65692639350894,35.95172937807678,139.65689420700076,35.95187847249949,139.6570980548859,,,,,,
163,165,35.95131393871405,139.6571731567383,35.95143987352346,139.65746283531192,,,,,,,,
164,165,35.95187847249949,139.6570980548859,35.951868339882886,139.6571516990662,35.95143987352346,139.65746283531192,,,,,,
164,181,35.95187847249949,139.6570980548859,35.95202467162258,139.65689420700076,35.95231127900852,139.65730726718905,35.95392668300962,139.6560734510422,35.953955632589775,139.65596079826358,,
165,166,35.95143987352346,139.65746283531192,35.95100995731251,139.65777933597568,,,,,,,,
166,167,35.95100995731251,139.65777933597568,35.9505756961385,139.6567386388779,,,,,,,,
167,168,35.9505756961385,139.6567386388779,35.94985481731954,139.65496838092807,,,,,,,,
169,250,35.956152875598896,139.6517336368561,35.95660592272745,139.6521466970444,,,,,,,,
170,171,35.955901020805946,139.65217351913455,35.95565784989905,139.65252757072452,,,,,,,,
170,239,35.955901020805946,139.65217351913455,35.95612971657651,139.6518248319626,,,,,,,,
171,236,35.95565784989905,139.65252757072452,35.955369807207006,139.65228617191318,,,,,,,,
171,173,35.95565784989905,139.65252757072452,35.95577219822741,139.65287625789645,35.95599365715604,139.65335905551913,35.95585759748463,139.65345025062564,,,,
172,176,35.95689975060791,139.65291380882266,35.957090810522324,139.65377211570743,,,,,,,,
172,247,35.95689975060791,139.65291380882266,35.95683606387809,139.65259194374087,35.95666671479468,139.65220570564273,,,,,,
173,175,35.95585759748463,139.65345025062564,35.95606602920929,139.65394377708438,,,,,,,,
173,240,35.95585759748463,139.65345025062564,35.95621945777732,139.6532088518143,35.95682014217934,139.6529567241669,,,,,,
173,179,35.95585759748463,139.65345025062564,35.95561442644405,139.6536433696747,,,,,,,,
174,240,35.95662184445281,139.6535682678223,35.95654078831777,139.65309083461764,35.95682014217934,139.6529567241669,,,,,,
174,175,35.95662184445281,139.6535682678223,35.95606602920929,139.65394377708438,,,,,,,,
175,178,35.95606602920929,139.65394377708438,35.95577075077036,139.65408325195315,,,,,,,,
176,241,35.957090810522324,139.65377211570743,35.95699817547554,139.6538418531418,,,,,,,,
177,241,35.955901020805946,139.65450167655948,35.95699817547554,139.6538418531418,,,,,,,,
177,180,35.955901020805946,139.65450167655948,35.95454620193422,139.65552091598514,,,,,,,,
177,178,35.955901020805946,139.65450167655948,35.95577075077036,139.65408325195315,,,,,,,,
178,179,35.95577075077036,139.65408325195315,35.95561442644405,139.6536433696747,,,,,,,,
179,180,35.95561442644405,139.6536433696747,35.954591073455155,139.65441048145297,35.954508567756,139.65453922748569,35.9544521164385,139.65475380420688,35.95441737714614,139.65523660182956,35.95454620193422,139.65552091598514
180,181,35.95454620193422,139.65552091598514,35.953955632589775,139.65596079826358,,,,,,,,
182,183,35.95088402181778,139.6413052082062,35.95059306663128,139.64215815067294,,,,,,,,
183,185,35.95059306663128,139.64215815067294,35.95055832564188,139.6422600746155,,,,,,,,
184,185,35.95064952070647,139.64227080345157,35.95055832564188,139.6422600746155,,,,,,,,
185,189,35.95055832564188,139.6422600746155,35.950115376687876,139.64355826377871,,,,,,,,
185,186,35.95055832564188,139.6422600746155,35.950154460519,139.64212596416476,,,,,,,,
186,187,35.950154460519,139.64212596416476,35.94920341513924,139.64179873466495,,,,,,,,
187,188,35.94920341513924,139.64179873466495,35.948751773141495,139.64165389537814,,,,,,,,
188,207,35.948751773141495,139.64165389537814,35.94855200758822,139.6415734291077,,,,,,,,
189,191,35.950115376687876,139.64355826377871,35.95009366343998,139.6436280012131,,,,,,,,
190,191,35.95016314581218,139.64366018772128,35.95009366343998,139.6436280012131,,,,,,,,
191,192,35.95009366343998,139.6436280012131,35.9499546985123,139.64406251907351,,,,,,,,
192,194,35.9499546985123,139.64406251907351,35.94949871812648,139.64540362358096,,,,,,,,
193,198,35.94785282417429,139.64426636695865,35.947705169742804,139.64492082595828,,,,,,,,
193,251,35.94785282417429,139.64426636695865,35.94815971289976,139.6429413557053,,,,,,,,
194,195,35.94949871812648,139.64540362358096,35.94933803869677,139.64590787887576,,,,,,,,
195,197,35.94933803869677,139.64590787887576,35.94930763984899,139.6460205316544,,,,,,,,
196,197,35.9493640948427,139.64604735374454,35.94930763984899,139.6460205316544,,,,,,,,
196,209,35.9493640948427,139.64604735374454,35.949998125078466,139.6465247869492,,,,,,,,
197,199,35.94930763984899,139.6460205316544,35.94914985517097,139.64589178562167,35.948402906887864,139.64551091194156,35.948072857722586,139.64530706405642,35.94776596865978,139.6450871229172,,
198,200,35.947705169742804,139.64492082595828,35.94767911304977,139.64504420757297,,,,,,,,
199,200,35.94776596865978,139.6450871229172,35.94767911304977,139.64504420757297,,,,,,,,
205,251,35.94819011218923,139.64287698268893,35.94815971289976,139.6429413557053,,,,,,,,
205,208,35.94819011218923,139.64287698268893,35.9484694955819,139.64155197143558,,,,,,,,
206,208,35.94849120927611,139.64144468307498,35.9484694955819,139.64155197143558,,,,,,,,
207,208,35.94855200758822,139.6415734291077,35.9484694955819,139.64155197143558,,,,,,,,
209,212,35.949998125078466,139.6465247869492,35.95064083546677,139.64701831340793,,,,,,,,
210,212,35.950671233801565,139.64691102504733,35.95064083546677,139.64701831340793,,,,,,,,
211,212,35.95068860427335,139.64704513549808,35.95064083546677,139.64701831340793,,,,,,,,
211,213,35.95068860427335,139.64704513549808,35.95135302195225,139.64754402637485,,,,,,,,
213,214,35.95135302195225,139.64754402637485,35.951665687161764,139.64778006076816,,,,,,,,
214,217,35.951665687161764,139.64778006076816,35.95205651693351,139.6480965614319,,,,,,,,
215,217,35.95209994234434,139.64800000190738,35.95205651693351,139.6480965614319,,,,,,,,
216,230,35.95210862742366,139.6481287479401,35.95243721222808,139.6483486890793,35.95266736552442,139.64857399463656,35.952894623147294,139.6489065885544,,,,
216,217,35.95210862742366,139.6481287479401,35.95205651693351,139.6480965614319,,,,,,,,
218,238,35.95192624055775,139.64990437030795,35.95234312420392,139.6502369642258,,,,,,,,
218,220,35.95192624055775,139.64990437030795,35.95152238242767,139.64959323406222,,,,,,,,
219,221,35.95150935471168,139.6494966745377,35.95148764184693,139.64956104755404,,,,,,,,
220,221,35.95152238242767,139.64959323406222,35.95148764184693,139.64956104755404,,,,,,,,
221,222,35.95148764184693,139.64956104755404,35.95113155001349,139.64929819107059,,,,,,,,
222,223,35.95113155001349,139.64929819107059,35.9508145400796,139.64904606342319,,,,,,,,
223,224,35.9508145400796,139.64904606342319,35.95046713047199,139.64878320693973,,,,,,,,
224,225,35.95046713047199,139.64878320693973,35.950145775224875,139.6485632658005,,,,,,,,
226,227,35.95375877516599,139.65012431144717,35.9541785440976,139.65043008327487,35.95480529837142,139.6507036685944,,,,,,
226,230,35.95375877516599,139.65012431144717,35.952894623147294,139.6489065885544,,,,,,,,
227,229,35.95480529837142,139.6507036685944,35.95532638359364,139.65105235576632,,,,,,,,
228,239,35.95578667268063,139.65149223804477,35.95612971657651,139.6518248319626,,,,,,,,
228,229,35.95578667268063,139.65149223804477,35.95532638359364,139.65105235576632,,,,,,,,
231,237,35.9526384154556,139.65046763420108,35.952972788040356,139.65073049068454,,,,,,,,
231,238,35.9526384154556,139.65046763420108,35.95234312420392,139.6502369642258,,,,,,,,
232,237,35.95337229628592,139.65103626251224,35.952972788040356,139.65073049068454,,,,,,,,
232,233,35.95337229628592,139.65103626251224,35.95396286999144,139.65136885643008,,,,,,,,
233,234,35.95396286999144,139.65136885643008,35.95451870003396,139.6516960859299,,,,,,,,
234,235,35.95451870003396,139.6516960859299,35.95489648853345,139.6518784761429,,,,,,,,
235,236,35.95489648853345,139.6518784761429,35.95499925827794,139.65194284915927,35.955369807207006,139.65228617191318,,,,,,
239,249,35.95612971657651,139.6518248319626,35.956532103725756,139.65222179889682,,,,,,,,
240,248,35.95682014217934,139.6529567241669,35.9567579028078,139.65260803699496,35.9565928958498,139.65228617191318,,,,,,
240,241,35.95682014217934,139.6529567241669,35.95699817547554,139.6538418531418,,,,,,,,
242,245,35.95006181733784,139.65166389942172,35.95023118058126,139.6523451805115,,,,,,,,
243,244,35.95034843184478,139.65195357799533,35.95027460699544,139.65211987495425,,,,,,,,
244,245,35.95027460699544,139.65211987495425,35.95023118058126,139.6523451805115,,,,,,,,
245,246,35.95023118058126,139.6523451805115,35.95031803338576,139.65298354625705,,,,,,,,
247,250,35.95666671479468,139.65220570564273,35.95660592272745,139.6521466970444,,,,,,,,
247,248,35.95666671479468,139.65220570564273,35.9565928958498,139.65228617191318,,,,,,,,
248,249,35.9565928958498,139.65228617191318,35.956532103725756,139.65222179889682,,,,,,,,
249,250,35.956532103725756,139.65222179889682,35.95660592272745,139.6521466970444,,,,,,,,
251,252,35.94815971289976,139.6429413557053,35.94823788247757,139.64295744895938,,,,,,,,
253,254,35.94905865837532,139.64059710502627,35.94898048960957,139.64079558849338,,,,,,,,
254,255,35.94898048960957,139.64079558849338,35.948906663482006,139.64107990264895,,,,,,,,
255,256,35.948906663482006,139.64107990264895,35.94869821286709,139.64106380939486,,,,,,,,
255,257,35.948906663482006,139.64107990264895,35.948941405197694,139.64123547077182,35.94887192175105,139.64156806468966,,,,,,
