node1,node2,distance,time_minutes,gradient,max_gradient,min_gradient,sidewalk,signal,road_width,illumination,nature,park,garbage,toilet,crosswalk
158,157,41.04,0.512988605,-0.00073099,-0.000731011,-0.000731011,0,0,1,1,0,0,0,0,0
159,161,176.68,2.208579065,0.00769753,0.007697485,0.007697485,0,0,1,1,0,0,1,0,0
159,168,47.23,0.590467016,-0.00868092,-0.008679897,-0.008679897,0,0,1,1,0,0,0,0,0
159,158,35.75,0.446833086,0.00587413,0.005874778,0.005874778,0,0,1,1,0,0,1,0,0
160,161,29.8,0.372514811,-0.01073826,-0.010738447,-0.010738447,0,0,1,0,0,0,0,0,0
160,162,86.93,1.086641047,0.00184056,0.00424169,0.001168294,0,0,1,1,0,0,0,0,0
160,158,178.75,2.23435702,-0.00822378,-0.008224121,-0.008224121,0,0,1,0,1,0,0,0,0
161,163,73.86,0.923279175,0.00338478,0.003384694,0.003384694,0,0,1,1,0,0,0,0,0
161,167,46.62,0.582738218,-0.01501502,-0.015017012,-0.015017012,0,0,1,1,0,0,0,0,0
161,159,176.68,2.208579065,-0.00769753,-0.007697485,-0.007697485,0,0,1,1,0,0,1,0,0
161,160,29.8,0.372514811,0.01073826,0.010738447,0.010738447,0,0,1,0,0,0,0,0,0
162,163,43.27,0.540890411,-0.00531546,-0.005315385,-0.005315385,0,0,1,1,0,0,0,0,0
162,164,34.19,0.427395106,0.00087745,0.002116005,0.000404207,0,0,1,0,0,0,0,0,0
162,160,86.93,1.086641047,-0.00184056,-0.001168294,-0.00424169,0,0,1,1,0,0,0,0,0
163,165,29.64,0.370365545,0.00269906,0.002700045,0.002700045,0,0,1,1,0,0,0,0,0
163,161,73.86,0.923279175,-0.00338478,-0.003384694,-0.003384694,0,0,1,1,0,0,0,0,0
163,162,43.27,0.540890411,0.00531546,0.005315385,0.005315385,0,0,1,1,0,0,0,0,0
164,165,60.18,0.752171626,-0.00299103,-0.002354693,-0.010071262,0,0,1,0,0,0,0,0,0
164,181,295.16,3.689999867,-0.01202737,0.026259722,-0.015308663,1,0,2,1,1,0,0,0,0
164,162,34.19,0.427395106,-0.00087745,-0.000404207,-0.002116005,0,0,1,0,0,0,0,0,0
165,166,55.6,0.694950803,-0.00539568,-0.005396144,-0.005396144,0,0,1,0,0,0,0,0,0
165,163,29.64,0.370365545,-0.00269906,-0.002700045,-0.002700045,0,0,1,1,0,0,0,0,0
165,164,60.18,0.752171626,0.00299103,0.010071262,0.002354693,0,0,1,0,0,0,0,0,0
166,167,105.53,1.319204798,-0.00691746,-0.006917211,-0.006917211,1,0,2,1,0,0,0,0,0
166,165,55.6,0.694950803,0.00539568,0.005396144,0.005396144,0,0,1,0,0,0,0,0,0
167,168,178.62,2.232773967,-0.00599037,-0.005990414,-0.005990414,1,0,2,1,0,0,0,0,0
167,161,46.62,0.582738218,0.01501502,0.015017012,0.015017012,0,0,1,1,0,0,0,0,0
167,166,105.53,1.319204798,0.00691746,0.006917211,0.006917211,1,0,2,1,0,0,0,0,0
168,156,39.36,0.491993413,0.0007622,0.000762206,0.000762206,1,0,2,1,0,0,0,0,0
168,159,47.23,0.590467016,0.00868092,0.008679897,0.008679897,0,0,1,1,0,0,0,0,0
168,167,178.62,2.232773967,0.00599037,0.005990414,0.005990414,1,0,2,1,0,0,0,0,0
169,115,46.41,0.580145606,-0.00237018,-0.002370101,-0.002370101,0,0,2,1,0,0,0,0,0
169,250,62.57,1.028358366,0,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
170,171,41.81,0.522693419,0.00550108,0.005500439,0.005500439,0,0,1,1,0,0,0,0,0
170,239,40.42,0.505226861,-0.00791687,-0.007917484,-0.007917484,0,0,1,0,1,0,0,0,0
171,173,101.12,1.264301612,-0.02096519,-0.010318377,-0.037805377,0,0,1,0,0,0,0,0,0
171,236,38.67,0.483435174,-0.00181019,-0.001809966,-0.001809966,0,0,1,0,0,0,0,0,0
171,128,35.26,0.440809786,0.00113443,0.001134277,0.001134277,0,0,1,0,0,0,0,0,0
171,170,41.81,0.522693419,-0.00550108,-0.005500439,-0.005500439,0,0,1,1,0,0,0,0,0
172,176,80.28,1.003553195,0.01121076,0.011210873,0.011210873,1,0,2,1,0,0,0,0,0
172,247,69.47,1.028358366,0.00028789,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
173,175,50.17,0.627148195,-0.01056408,-0.010564281,-0.010564281,0,0,1,0,1,0,0,0,0
173,179,32.12,0.401762262,-0.03891656,-0.038920604,-0.038920604,0,0,1,0,0,0,0,0,0
173,240,116.1,1.451385157,0.01119724,0.013573557,0.009655435,0,0,1,0,0,0,0,0,0
173,171,101.12,1.264301612,0.02096519,0.037805377,0.010318377,0,0,1,0,0,0,0,0,0
174,175,70.36,0.879706157,-0.01975554,-0.019754767,-0.019754767,0,0,1,0,1,0,0,0,0
174,240,77.27,0.966001218,0.00569432,0.00727182,0.003606493,0,0,1,0,0,0,0,0,0
175,178,35.1,0.438935169,-0.03133903,-0.031341192,-0.031341192,0,0,1,0,1,0,0,0,0
175,173,50.17,0.627148195,0.01056408,0.010564281,0.010564281,0,0,1,0,1,0,0,0,0
175,174,70.36,0.879706157,0.01975554,0.019754767,0.019754767,0,0,1,0,1,0,0,0,0
176,241,12.05,0.150670967,-0.00414938,-0.004148147,-0.004148147,0,1,0,0,0,0,0,0,1
176,172,80.28,1.003553195,-0.01121076,-0.011210873,-0.011210873,1,0,2,1,0,0,0,0,0
177,178,40.42,0.505234973,0.00371103,0.00371117,0.00371117,1,0,1,1,0,0,0,0,0
177,180,176.22,2.202726712,0.00068097,0.000680974,0.000680974,1,0,2,1,0,0,0,0,0
177,241,135.51,1.694628863,0.02951812,0.029517837,0.029517837,1,0,2,1,1,0,0,0,0
178,179,43.31,0.54139669,0.00877396,0.008773941,0.008773941,1,0,1,1,0,0,0,0,0
178,175,35.1,0.438935169,0.03133903,0.031341192,0.031341192,0,0,1,0,1,0,0,0,0
178,177,40.42,0.505234973,-0.00371103,-0.00371117,-0.00371117,1,0,1,1,0,0,0,0,0
179,180,241.2,3.014987274,-0.00169983,0.008116163,-0.00681147,1,0,1,1,0,0,0,0,0
179,173,32.12,0.401762262,0.03891656,0.038920604,0.038920604,0,0,1,0,0,0,0,0,0
179,178,43.31,0.54139669,-0.00877396,-0.008773941,-0.008773941,1,0,1,1,0,0,0,0,0
180,181,76.61,0.958128271,0.03276335,0.032763709,0.032763709,1,0,2,1,0,0,0,0,0
180,177,176.22,2.202726712,-0.00068097,-0.000680974,-0.000680974,1,0,2,1,0,0,0,0,0
180,179,241.2,3.014987274,0.00169983,0.00681147,-0.008116163,1,0,1,1,0,0,0,0,0
181,164,295.16,3.689999867,0.01202737,0.015308663,-0.026259722,1,0,2,1,1,0,0,0,0
181,180,76.61,0.958128271,-0.03276335,-0.032763709,-0.032763709,1,0,2,1,0,0,0,0,0
182,183,83.45,1.043296461,-0.0148592,-0.014858395,-0.014858395,0,0,2,1,0,0,0,0,0
182,4,46.86,0.585738247,0.00234742,0.002347471,0.002347471,0,0,1,1,0,0,0,0,0
182,6,7.2,0.089971199,-0.00277778,-0.002778678,-0.002778678,0,0,0,0,0,0,0,0,-1
183,185,9.97,0.124611246,-0.00401204,-0.004012511,-0.004012511,0,0,0,0,0,0,0,0,1
183,7,7.64,0.09546671,0.0026178,0.002618723,0.002618723,0,0,0,0,0,0,0,0,1
183,8,45.39,0.56745657,0.00616876,0.00616799,0.00616799,0,0,2,1,0,0,0,0,0
183,182,83.45,1.043296461,0.0148592,0.014858395,0.014858395,0,0,2,1,0,0,0,0,0
184,185,10.17,0.12705569,0.00688299,0.006886907,0.006886907,0,0,0,0,0,0,0,0,1
184,7,7.3,0.091351829,0.01780822,0.017791184,0.017791184,0,0,0,0,0,0,0,0,1
184,17,129.62,1.620342017,0.01064651,0.010646504,0.010646504,0,0,2,1,0,0,0,0,0
185,186,46.42,0.580225049,0.00624731,0.006247698,0.006247698,0,0,2,1,0,0,0,0,0
185,189,127.02,1.587843429,0.01212407,0.012124253,0.012124253,0,0,2,1,0,0,0,0,0
185,183,9.97,0.124611246,0.00401204,0.004012511,0.004012511,0,0,0,0,0,0,0,0,1
185,184,10.17,0.12705569,-0.00688299,-0.006886907,-0.006886907,0,0,0,0,0,0,0,0,1
186,187,109.58,1.36977692,0.00720934,0.00720939,0.00720939,0,0,2,1,0,0,1,0,0
186,8,9.45,0.11818923,0.0031746,0.003172894,0.003172894,0,0,0,0,0,0,0,0,-1
186,15,60.33,0.75416474,0.00165755,0.001657465,0.001657465,0,0,1,1,1,0,0,0,0
186,185,46.42,0.580225049,-0.00624731,-0.006247698,-0.006247698,0,0,2,1,0,0,0,0,0
187,188,51.79,0.647362978,0,0,0,0,0,2,1,0,0,0,0,0
187,9,9,0.112398947,-0.00111111,-0.001112111,-0.001112111,0,0,0,0,0,0,0,0,1
187,14,59.92,0.749130155,0.01168224,0.01168101,0.01168101,0,0,1,1,0,0,1,0,0
187,186,109.58,1.36977692,-0.00720934,-0.00720939,-0.00720939,0,0,2,1,0,0,1,0,0
188,207,23.32,0.291558138,-0.0025729,-0.002572394,-0.002572394,0,0,2,1,0,0,0,0,0
188,10,9.29,0.116107099,0.00107643,0.001076593,0.001076593,0,0,0,0,0,0,0,0,-1
188,11,64.47,0.805883879,0.01147821,0.011478837,0.011478837,0,0,1,1,0,0,0,0,0
188,187,51.79,0.647362978,0,0,0,0,0,2,1,0,0,0,0,0
189,191,6.74,0.084182915,0.00890208,0.008909525,0.008909525,0,1,0,0,0,0,0,0,1
189,16,43.92,0.548999033,0.00387067,0.00387071,0.00387071,1,0,2,1,1,0,0,0,0
189,17,8.54,0.106781001,-0.02693208,-0.02693403,-0.02693403,0,1,0,0,0,0,0,0,1
189,185,127.02,1.587843429,-0.01212407,-0.012124253,-0.012124253,0,0,2,1,0,0,0,0,0
190,191,8.24,0.103004205,0.01334951,0.013350159,0.013350159,0,1,0,0,0,0,0,0,1
190,17,6.86,0.085719759,-0.02623907,-0.026257371,-0.026257371,0,1,0,0,0,0,0,0,1
190,18,42.55,0.531912989,0.01410106,0.014101452,0.014101452,0,0,2,1,0,0,0,0,0
191,192,42.13,0.526587206,0.01163067,0.011632289,0.011632289,0,0,2,1,0,0,0,0,0
191,16,43.32,0.54147105,0.00253924,0.002539387,0.002539387,1,0,2,1,1,0,0,0,0
191,189,6.74,0.084182915,-0.00890208,-0.008909525,-0.008909525,0,1,0,0,0,0,0,0,1
191,190,8.24,0.103004205,-0.01334951,-0.013350159,-0.013350159,0,1,0,0,0,0,0,0,1
192,194,131.15,1.639399167,0.00823485,0.008235003,0.008235003,0,0,2,1,1,1,0,0,0
192,18,7.2,0.089971012,0,0,0,0,0,0,0,0,0,0,0,-1
192,19,149.6,1.869960428,0.00274064,0.00274071,0.00274071,0,0,1,1,1,1,1,0,0
192,191,42.13,0.526587206,-0.01163067,-0.011632289,-0.011632289,0,0,2,1,0,0,0,0,0
193,198,61.28,0.76591037,0.00065274,0.000652818,0.000652818,1,0,3,1,0,0,0,0,0
193,251,124.3,1.028358366,0.00008045,-0.011183571,-0.011183571,1,0,3,1,0,0,0,0,0
194,195,48.86,0.610872066,-0.01064265,-0.010641128,-0.010641128,0,0,2,1,0,0,0,0,0
194,20,138.17,1.727178626,-0.00535572,-0.005355632,-0.005355632,0,0,1,1,1,1,1,1,0
194,22,8.72,0.108962275,0.01490826,0.014915077,0.014915077,0,0,0,0,0,0,0,0,-1
194,192,131.15,1.639399167,-0.00823485,-0.008235003,-0.008235003,0,0,2,1,1,1,0,0,0
195,197,10.71,0.133808272,-0.00840336,-0.008407849,-0.008407849,0,1,0,0,0,0,0,0,1
195,25,8.1,0.101244936,0.01358025,0.013582179,0.013582179,0,1,0,0,0,0,0,0,1
195,26,192.77,2.409651003,-0.00243814,-0.001546383,-0.003186234,1,0,2,1,0,0,0,0,0
195,194,48.86,0.610872066,0.01064265,0.010641128,0.010641128,0,0,2,1,0,0,0,0,0
196,197,6.72,0.083984904,-0.02083333,-0.020841603,-0.020841603,0,1,0,0,0,0,0,0,1
196,209,82.49,1.031125193,0.0031519,0.003151912,0.003151912,1,0,2,1,0,0,0,0,0
196,25,7.94,0.099276789,0.00755668,0.007554852,0.007554852,0,1,0,0,0,0,0,0,1
196,32,46.58,0.582151648,-0.00085874,-0.000858883,-0.000858883,0,0,2,1,0,0,0,0,0
197,199,191.12,2.389045539,-0.00177899,0.00097612,-0.003566557,1,0,2,1,0,0,0,0,0
197,32,46.26,0.578266964,0.00216169,0.002161636,0.002161636,0,0,2,1,0,0,0,0,0
197,195,10.71,0.133808272,0.00840336,0.008407849,0.008407849,0,1,0,0,0,0,0,0,1
197,196,6.72,0.083984904,0.02083333,0.020841603,0.020841603,0,1,0,0,0,0,0,0,1
198,200,11.5,0.143786578,0.00173913,0.001738691,0.001738691,0,1,0,0,0,0,0,0,1
198,26,9.64,0.120439906,0.00414938,0.004151484,0.004151484,0,1,0,0,0,0,0,0,1
198,193,61.28,0.76591037,-0.00065274,-0.000652818,-0.000652818,1,0,3,1,0,0,0,0,0
199,200,10.39,0.129827055,-0.00577478,-0.005777012,-0.005777012,0,1,0,0,0,0,0,0,1
199,26,9.76,0.122073959,-0.00409836,-0.004095912,-0.004095912,0,1,0,0,0,0,0,0,1
199,27,82.04,1.025503649,0.00073135,0.00101639,0.000468545,0,0,1,1,0,0,1,0,0
199,38,137.03,1.712943932,0.00043786,0.000437843,0.000437843,1,0,3,1,0,0,0,0,0
199,197,191.12,2.389045539,0.00177899,0.003566557,-0.00097612,1,0,2,1,0,0,0,0,0
200,198,11.5,0.143786578,-0.00173913,-0.001738691,-0.001738691,0,1,0,0,0,0,0,0,1
200,199,10.39,0.129827055,0.00577478,0.005777012,0.005777012,0,1,0,0,0,0,0,0,1
205,208,123.5,1.580170343,-0.00129555,-0.001265687,-0.001265687,1,0,3,1,0,0,0,0,0
205,55,7.95,0.100996413,0.00377358,0.003713029,0.003713029,0,0,0,0,0,0,0,0,1
205,251,6.72,1.028358366,-0.0297619,-0.011183571,-0.011183571,0,1,0,0,0,0,0,0,1
206,208,9.98,0.124702269,-0.00501002,-0.005012001,-0.005012001,0,1,0,0,0,0,0,0,1
206,56,9.15,0.114340162,-0.00218579,-0.002186464,-0.002186464,0,1,0,0,0,0,0,0,1
207,208,9.36,0.116956832,0.00213675,0.002137546,0.002137546,0,1,0,0,0,0,0,0,1
207,55,123.87,1.590877508,0.00169533,0.001650035,0.001650035,1,0,3,1,0,0,0,0,0
207,56,8.92,0.111466987,0.00560538,0.005607129,0.005607129,0,1,0,0,0,0,0,0,1
207,188,23.32,0.291558138,0.0025729,0.002572394,0.002572394,0,0,2,1,0,0,0,0,0
208,205,123.5,1.580170343,0.00129555,0.001265687,0.001265687,1,0,3,1,0,0,0,0,0
208,206,9.98,0.124702269,0.00501002,0.005012001,0.005012001,0,1,0,0,0,0,0,0,1
208,207,9.36,0.116956832,-0.00213675,-0.002137546,-0.002137546,0,1,0,0,0,0,0,0,1
209,212,84.07,1.050894457,0.00047579,0.000475785,0.000475785,1,0,2,1,0,0,1,0,0
209,60,9.18,0.114776481,0,0,0,0,0,0,0,0,0,0,0,-1
209,105,43.31,0.541443035,-0.00923574,-0.009234976,-0.009234976,0,0,1,0,0,0,0,0,0
209,196,82.49,1.031125193,-0.0031519,-0.003151912,-0.003151912,1,0,2,1,0,0,0,0,0
210,212,10.25,0.12813851,-0.00195122,-0.001951017,-0.001951017,0,1,0,0,0,0,0,0,1
210,58,45.63,0.570366866,0.00438308,0.004383186,0.004383186,0,0,1,0,0,0,0,0,0
210,60,83.98,1.049695809,-0.00071446,-0.000714493,-0.000714493,1,0,2,1,0,0,1,0,0
210,66,6.18,0.077260728,-0.00485437,-0.004853752,-0.004853752,0,1,0,0,0,0,0,0,1
211,212,5.83,0.072811609,0.00343053,0.003433539,0.003433539,0,1,0,0,0,0,0,0,1
211,213,86.38,1.07973625,-0.00659875,-0.006598977,-0.006598977,1,0,2,1,0,0,0,0,0
211,66,8.72,0.109016883,0.00114679,0.001146612,0.001146612,0,1,0,0,0,0,0,0,1
211,67,40.23,0.502961603,-0.00820283,-0.008201697,-0.008201697,0,0,2,1,0,0,1,0,0
212,67,40.55,0.506931455,-0.00863132,-0.00863068,-0.00863068,0,0,2,1,0,0,1,0,0
212,209,84.07,1.050894457,-0.00047579,-0.000475785,-0.000475785,1,0,2,1,0,0,1,0,0
212,210,10.25,0.12813851,0.00195122,0.001951017,0.001951017,0,1,0,0,0,0,0,0,1
212,211,5.83,0.072811609,-0.00343053,-0.003433539,-0.003433539,0,1,0,0,0,0,0,0,1
213,214,40.71,0.508901767,-0.00908868,-0.009088573,-0.009088573,0,0,2,1,0,0,1,0,0
213,211,86.38,1.07973625,0.00659875,0.006598977,0.006598977,1,0,2,1,0,0,0,0,0
214,88,40.67,0.508354729,-0.00614704,-0.006147398,-0.006147398,0,0,1,0,0,0,0,0,0
214,213,40.71,0.508901767,0.00908868,0.009088573,0.009088573,0,0,2,1,0,0,1,0,0
214,217,51.92,0.649039188,-0.00558552,0.005585266,0.005585266,1,0,2,1,0,0,0,0,0
215,217,9.96,0.124476532,-0.00200803,-0.002008415,-0.002008415,0,1,0,0,0,0,0,0,1
215,65,42.86,0.535836023,0.00513299,0.005132235,0.005132235,0,0,2,1,0,0,0,0,0
215,69,53.13,0.664127173,0.00508187,0.005081924,0.005081924,1,0,2,1,0,0,0,0,0
215,70,6.29,0.078663555,-0.00476948,-0.004767192,-0.004767192,0,1,0,0,0,0,0,0,1
216,217,6.47,0.080836621,0.00772798,0.007731875,0.007731875,0,1,0,0,0,0,0,0,1
216,230,113.34,1.41681189,-0.00070584,0,-0.001020559,1,0,2,1,0,0,1,0,0
216,70,9.3,0.116158891,0.00430108,0.004304489,0.004304489,0,1,0,0,0,0,0,0,1
216,71,39.64,0.495501904,-0.00958628,-0.00958668,-0.00958668,0,0,2,1,0,0,0,0,0
217,215,9.96,0.124476532,0.00200803,-0.002008415,-0.002008415,0,1,0,0,0,0,0,0,1
217,71,39.8,0.497458982,-0.01080402,-0.010805542,-0.010805542,0,0,2,1,0,0,0,0,0
217,214,51.92,0.649039188,0.00558552,0.005585266,0.005585266,1,0,2,1,0,0,0,0,0
217,216,6.47,0.080836621,-0.00772798,-0.007731875,-0.007731875,0,1,0,0,0,0,0,0,1
218,220,52.88,0.661005305,0.00075643,0.000756424,0.000756424,1,0,2,1,1,1,0,1,0
218,238,55.14,0.689214841,0.00507798,0.005078308,0.005078308,1,0,2,1,1,1,0,0,0
219,221,6.29,0.078517165,0.00317965,0.003184033,0.003184033,0,1,0,0,0,0,0,0,1
219,71,100.57,1.257206684,0.00596599,0.005965712,0.005965712,0,0,2,1,0,0,1,0,0
219,74,5.5,0.068761713,-0.00727273,-0.007271681,-0.007271681,0,1,0,0,0,0,0,0,1
219,87,46.01,0.575159403,0.00499891,-0.004998677,-0.004998677,1,0,2,1,0,0,1,0,0
220,221,4.83,0.060336934,0.00828157,0.008287083,0.008287083,0,1,0,0,0,0,0,0,1
220,74,6.06,0.075720439,-0.00330033,-0.003301636,-0.003301636,0,1,0,0,0,0,0,0,1
220,218,52.88,0.661005305,-0.00075643,0.000756424,0.000756424,1,0,2,1,1,1,0,1,0
220,75,55.15,0.689463311,-0.01668178,-0.016681961,-0.016681961,0,0,2,1,1,1,1,0,0
221,222,46.08,0.575988674,0.00260417,0.002604227,0.002604227,1,0,2,1,0,0,1,0,0
221,75,56.14,0.701872869,-0.01710011,-0.017099613,-0.017099613,0,0,2,1,1,0,1,0,0
221,219,6.29,0.078517165,-0.00317965,-0.003184033,-0.003184033,0,1,0,0,0,0,0,0,1
221,220,4.83,0.060336934,-0.00828157,-0.008287083,-0.008287083,0,1,0,0,0,0,0,0,1
222,223,41.89,0.523608675,0.00716161,0.007162021,0.007162021,1,0,2,1,0,0,0,0,0
222,86,60.63,0.757952585,-0.01237011,-0.012369794,-0.012369794,0,0,1,1,0,0,1,0,0
222,87,5.21,0.065185542,0.01727447,0.017260999,0.017260999,0,0,0,0,0,0,0,0,-1
222,221,46.08,0.575988674,-0.00260417,-0.002604227,-0.002604227,1,0,2,1,0,0,1,0,0
223,224,45.26,0.565765318,0.00508175,0.005081678,0.005081678,0,0,2,1,0,0,0,0,0
223,85,123.46,1.543319236,-0.01603758,-0.016038926,-0.016038926,0,0,1,1,0,0,1,0,0
223,90,5.41,0.067633237,0.00369686,0.003696433,0.003696433,0,0,0,0,0,0,0,0,-1
223,222,41.89,0.523608675,-0.00716161,-0.007162021,-0.007162021,1,0,2,1,0,0,0,0,0
224,225,40.81,0.510052356,0.00098015,0.000980292,0.000980292,0,0,2,1,0,0,0,0,0
224,94,123.32,1.541818372,-0.01824522,-0.018244484,-0.018244484,0,0,1,1,0,0,0,0,0
224,96,5.64,0.070431327,0.0070922,0.007099293,0.007099293,0,0,0,0,0,0,0,0,-1
224,223,45.26,0.565765318,-0.00508175,-0.005081678,-0.005081678,0,0,2,1,0,0,0,0,0
225,95,121.44,1.518179907,-0.01770422,-0.017704892,-0.017704892,0,0,1,1,0,0,1,0,0
225,98,6.12,0.076536238,0.02124183,0.02123656,0.02123656,0,0,0,0,0,0,0,0,-1
225,103,43.64,0.545615556,-0.01008249,-0.01008087,-0.01008087,0,0,2,1,0,0,0,0,0
225,224,40.81,0.510052356,-0.00098015,-0.000980292,-0.000980292,0,0,2,1,0,0,0,0,0
226,227,127.93,1.599097938,-0.00101618,-0.000923647,-0.001084091,1,0,2,1,0,0,1,0,0
226,230,145.82,1.822714731,-0.00150871,-0.00150874,-0.00150874,1,0,2,1,1,0,0,0,0
226,121,40.67,0.508407634,-0.00319646,-0.00319627,-0.00319627,0,0,1,0,1,0,1,0,0
227,229,65.82,0.82277829,-0.00303859,-0.0030385,-0.0030385,1,0,2,1,0,0,0,0,0
227,125,62.06,0.775692764,0.00112794,0.001128025,0.001128025,0,0,1,1,1,0,0,0,0
227,226,127.93,1.599097938,0.00101618,0.001084091,0.000923647,1,0,2,1,0,0,1,0,0
228,229,64.68,0.808420582,0.00278293,0.002783216,0.002783216,1,0,2,0,0,0,0,0,0
228,239,48.47,0.605856859,0.00206313,0.002063198,0.002063198,0,0,2,1,0,0,0,0,0
228,128,83.65,1.045658789,0.00824866,0.008248669,0.008248669,0,0,2,0,0,0,0,0,0
229,127,84.98,1.062290612,0.00635444,0.006354322,0.006354322,0,0,1,1,0,0,0,0,0
229,227,65.82,0.82277829,0.00303859,0.0030385,0.0030385,1,0,2,1,0,0,0,0,0
229,228,64.68,0.808420582,-0.00278293,-0.002783216,-0.002783216,1,0,2,0,0,0,0,0,0
230,118,53.85,0.673074925,-0.00668524,-0.006685884,-0.006685884,0,0,1,1,0,0,1,0,0
230,216,113.34,1.41681189,0.00070584,0.001020559,0,1,0,2,1,0,0,1,0,0
230,226,145.82,1.822714731,0.00150871,0.00150874,0.00150874,1,0,2,1,1,0,0,0,0
231,237,44.03,0.550433051,0.00227118,0.002270945,0.002270945,1,0,2,1,0,0,1,0,0
231,238,38.82,0.485163297,-0.00463679,-0.004637664,-0.004637664,1,0,2,1,0,0,0,0,0
231,120,6.29,0.078868832,0.08426073,0.084298162,0.084298162,0,0,0,0,0,0,0,0,-1
231,138,171.08,2.138663251,-0.01245032,-0.001612265,-0.016878215,0,0,1,1,0,0,0,0,0
232,233,72.07,0.900907376,0.00457888,0.004578765,0.004578765,0,0,1,1,1,0,0,0,0
232,237,52.21,0.652660565,-0.00229841,-0.002298291,-0.002298291,0,0,2,0,0,0,1,0,0
232,122,5.23,0.065369956,0.01529637,0.015299338,0.015299338,0,0,0,0,0,0,0,0,-1
232,133,88.01,1.100539475,-0.02647426,-0.026473566,-0.026473566,0,0,1,1,0,0,1,0,0
233,234,68.38,0.854678845,0.00263235,0.002632577,0.002632577,1,0,2,1,0,0,0,0,0
233,124,5.41,0.067634789,0.01109057,0.01108965,0.01108965,0,0,0,0,0,0,0,0,-1
233,132,69.04,0.863482989,-0.03650058,-0.036504461,-0.036504461,0,0,1,1,1,0,1,0,0
233,232,72.07,0.900907376,-0.00457888,-0.004578765,-0.004578765,0,0,1,1,1,0,0,0,0
234,235,45.03,0.562914826,0.00310904,0.003108833,0.003108833,0,0,2,0,0,0,0,0,0
234,126,6.29,0.078623242,0.01112878,0.011129714,0.011129714,0,0,0,0,0,0,0,0,-1
234,131,46.82,0.586280462,-0.06044425,-0.060448153,-0.060448153,0,0,2,0,0,0,1,0,0
234,233,68.38,0.854678845,-0.00263235,-0.002632577,-0.002632577,1,0,2,1,0,0,0,0,0
235,236,64.27,0.803428329,-0.00124475,-0.001165492,-0.001563255,0,0,1,1,0,0,1,0,0
235,127,3.9,0.048756615,0.01538462,0.015384348,0.015384348,0,0,0,0,0,0,0,0,-1
235,234,45.03,0.562914826,-0.00310904,-0.003108833,-0.003108833,0,0,2,0,0,0,0,0,0
236,128,3.88,0.048572314,0.02835052,0.028319657,0.028319657,0,0,0,0,0,0,0,0,-1
236,129,40.22,0.503945531,-0.06887121,-0.068870575,-0.068870575,0,0,1,1,0,0,0,0,0
236,171,38.67,0.483435174,0.00181019,0.001809966,0.001809966,0,0,1,0,0,0,0,0,0
236,235,64.27,0.803428329,0.00124475,0.001563255,0.001165492,0,0,1,1,0,0,1,0,0
237,134,4.46,0.055877814,0.05829596,0.058261248,0.058261248,0,0,0,0,0,0,0,0,-1
237,135,99.7,1.246371272,-0.01644935,-0.016449973,-0.016449973,0,0,1,1,0,0,0,0,0
237,231,44.03,0.550433051,-0.00227118,-0.002270945,-0.002270945,1,0,2,1,0,0,1,0,0
237,232,52.21,0.652660565,0.00229841,0.002298291,0.002298291,0,0,2,0,0,0,1,0,0
238,136,5.41,0.067638025,0.00184843,0.001848076,0.001848076,0,0,0,0,0,0,0,0,-1
238,137,80.26,1.003249422,-0.00199352,-0.001993526,-0.001993526,0,0,2,1,1,1,0,0,0
238,218,55.14,0.689214841,-0.00507798,-0.005078308,-0.005078308,1,0,2,1,1,1,0,0,0
238,231,38.82,0.485163297,0.00463679,0.004637664,0.004637664,1,0,2,1,0,0,0,0,0
239,170,40.42,0.505226861,0.00791687,0.007917484,0.007917484,0,0,1,0,1,0,0,0,0
239,228,48.47,0.605856859,-0.00206313,-0.002063198,-0.002063198,0,0,2,1,0,0,0,0,0
239,249,57.24,1.028358366,-0.00209644,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
240,241,82.26,1.028358366,0.01118405,0.011183571,0.011183571,1,0,2,1,0,0,0,0,0
240,173,116.1,1.451385157,-0.01119724,-0.009655435,-0.013573557,0,0,1,0,0,0,0,0,0
240,174,77.27,0.966001218,-0.00569432,-0.003606493,-0.00727182,0,0,1,0,0,0,0,0,0
240,248,66.53,1.028358366,-0.00105216,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
241,176,12.05,0.150670967,0.00414938,0.004148147,0.004148147,0,1,0,0,0,0,0,0,1
241,177,135.51,1.694628863,-0.02951812,-0.029517837,-0.029517837,1,0,2,1,1,0,0,0,0
241,240,82.26,1.028358366,-0.01118405,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
242,245,64.27,1.028358366,-0.00311187,-0.011183571,-0.011183571,1,0,0,0,0,0,0,0,0
242,91,16.03,1.028358366,0.00810979,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
243,244,17.09,1.028358366,0.00643651,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
243,82,61.69,1.028358366,-0.00162101,-0.011183571,-0.011183571,1,0,2,1,1,0,0,0,0
244,245,20.89,1.028358366,-0.00622307,-0.011183571,-0.011183571,1,0,2,1,0,0,0,0,0
